#Data for Pomigliano d'Arco Area ASI, Acerra, Campania from 2019/01/01 to 2020/04/03. [generated on 2020-04-03 05:44]
#Station is located at latitude 40.92087, longitude 14.38946
#Values are unconverted and expressed in milligrams per cubic meter.
#Values are based on daily average
#Attribution: Agenzia Regionale per la Protezione Ambientale in Campania  http://www.arpacampania.it/
#Attribution: European Environment Agency  http://www.eea.europa.eu/themes/air/
date,pm25,pm25_min,pm25_max,pm10,pm10_min,pm10_max,no2,no2_min,no2_max,so2,so2_min,so2_max,co,co_min,co_max
2019-04-16,32.5,14.7,89.7,64.7,19.2,188,17.8,3.5,45,4.6,3.5,5.4,0.4,0.3,0.9
2019-04-15,13.6,5,27.7,24.4,11.1,53.8,9.7,3,30.9,5.6,3.6,7.1,0.3,0.2,0.5
2019-04-14,17.7,2.7,33.2,24.1,5,46.9,14.5,0.3,39.8,6.2,5.2,7.3,0.4,0.2,0.8
2019-04-13,6.8,0.1,23.8,13.6,1.3,34.2,10.4,0.1,48.2,5.6,4.5,6.4,0.3,0.2,0.7
2019-04-12,8.8,2.1,20.7,12.1,4.9,26.9,13.1,5.1,38.6,5.7,3.9,7.1,0.4,0.3,0.5
2019-04-11,7,1,18.8,10.5,2.2,19.9,10.4,0.5,25.9,6,5.2,6.8,0.3,0.2,0.5
2019-04-10,11.8,0.7,26,23.3,3.3,68.5,12.8,0.8,38.4,5.6,1.9,6.5,0.3,0.2,0.6
2019-04-09,13.1,0.1,23.3,41.1,6.9,117.7,15.3,0.3,59.4,5.5,4.6,6.3,0.3,0.2,0.7
2019-04-08,9.5,0.5,16.1,23.3,12.5,46.7,14.8,0.5,51.3,5.1,3.9,6.2,0.3,0.2,0.5
2019-04-07,6.6,0.2,28.9,12.5,0.4,36.9,6.6,0.1,24.9,4.7,3.7,5.5,0.2,0.2,0.3
2019-04-06,22.6,1.6,36.3,33.7,9.8,53.5,27.2,5.4,55.2,4.8,3.2,6.3,0.5,0.2,0.8
2019-04-05,6.2,0.1,17.4,13,4.4,28.2,19.4,0.1,52.3,4.9,3.7,5.9,0.3,0.1,0.6
2019-04-04,18.9,1.7,41.8,22.9,3.7,41.8,21.1,1.3,54.1,4.1,2.3,6.6,0.4,0.2,0.6
2019-04-03,28.2,2.3,66.1,39.9,8.9,140.1,29.9,8.6,61.8,6.5,1.1,49.8,0.5,0.2,0.8
2019-04-02,41.5,7.8,83.8,59.8,2.1,150.8,31.3,6.2,61.6,5,4.2,5.5,0.6,0.3,1.2
2019-04-01,42.9,32.5,61.6,53.3,32.9,72.3,43.3,34,56,4.1,2.5,4.7,0.8,0.7,0.9
2019-03-31,34.9,7,70.5,46.2,16,85.6,32.1,3.7,65.5,3.3,2.1,4.5,0.6,0.3,1.2
2019-03-30,32.3,7.5,67.3,60.8,22,175.2,31.2,3.8,72.1,0.8,0.1,2.3,0.5,0.2,1.2
2019-03-29,13.8,2.7,28.1,22.1,6.5,43.1,9.8,2.5,34.7,0.9,0.1,2.6,0.2,0.1,0.5
2019-03-28,20.4,5.5,66.2,30.7,7.7,93.8,5.2,1,12.3,6.8,0.1,73.3,0.2,0.2,0.2
2019-03-27,8.7,0.9,14.7,11.7,2,24.6,6.8,1.2,13.6,0.1,0.1,0.1,0.2,0.2,0.3
2019-03-26,24,1.7,55.2,37.7,4.7,75.2,21.9,5.7,49.8,12.4,0.1,103,0.4,0.2,0.9
2019-03-25,32.7,10.6,74.9,54.4,19,178.9,28.1,5.3,70.6,4.1,2.2,6.4,0.5,0.2,0.9
2019-03-24,28.6,11.2,53,43.7,16.3,93.6,33.9,9.2,83.7,2.8,1.3,4.5,0.5,0.3,0.9
2019-03-23,22.8,11,56.8,34.2,12.5,102.6,16.6,6.8,46.1,3.3,1,5.4,0.3,0.2,0.5
2019-03-22,19.7,8.9,38.3,33.1,8.5,89,13.2,2.5,29,1.7,0.7,3.3,0.3,0.2,0.4
2019-03-21,12.1,2.5,22,21,3.6,34.3,8.2,3.4,19.3,1,0.3,2,0.2,0.2,0.3
2019-03-20,6.9,0.2,16,10.7,0.3,28.1,9.2,2.5,21.1,6.2,0.1,9.2,0.2,0.2,0.3
2019-03-19,18.7,8.7,37.5,47.2,12,114.9,17.8,7.3,45.3,9.6,8.4,10.3,0.3,0.2,0.7
2019-03-18,18.1,0.6,44.4,30.8,4.2,55.4,21.2,6.2,44.9,10,8.9,10.8,0.4,0.2,0.8
2019-03-17,22.2,0.6,59.5,34.2,10.4,76,18.2,3.6,45.5,9.4,8.5,9.9,0.6,0.2,1.4
2019-03-16,21.6,0.4,57.9,36.1,17.6,72.6,26.5,6.7,61.2,8.5,7.8,9.5,0.5,0.2,1.3
2019-03-15,12.1,5.1,43.3,29.9,18.1,65.4,28.3,5.2,75.1,9.9,8.9,10.8,0.4,0.2,1.4
2019-03-14,6.4,0.1,26.9,11.9,1.2,47.5,18.7,3.4,75.3,10.1,8.7,11.5,0.3,0.2,0.9
2019-03-13,15.8,0.1,139.9,14.9,4.9,37.2,16.9,4.5,46.3,13.6,5.4,147.6,0.3,0.2,0.5
2019-03-12,4.7,0.1,22.6,10.4,0.2,53.6,10,1.9,25.9,7.9,4.4,12.5,0.2,0.1,0.4
2019-03-11,11,1.3,21,27.2,9.4,46.6,12.4,4.9,23.8,95.6,7.6,1020,0.3,0.2,0.5
2019-03-10,11.9,0.9,36.5,23.6,8.7,53.9,15.1,3,42.3,541.2,13.6,1020,0.3,0.2,0.7
2019-03-09,28.3,0.5,63.8,46,6.7,91.7,29.8,5.1,60.4,362.2,23,1020,0.6,0.2,1.4
2019-03-08,18.3,7.6,44.3,46.4,23.4,95.1,26.4,6,66.5,14,0.3,65.6,0.5,0.2,1.4
2019-03-07,39.4,0.1,83,74.7,4.7,186.7,30.9,6.4,71.1,7.1,2.8,84.3,0.7,0.1,1.5
2019-03-06,26.1,6.5,53.7,57.5,21,178.9,32.6,10.7,66.5,2.5,2,3,0.6,0.3,1.2
2019-03-05,11,2.3,29.6,22.9,15.4,37.7,7.8,4.1,22.8,2.9,2.3,3.9,0.3,0.2,0.4
2019-03-04,35.4,4.1,89.9,53.4,13.8,135.6,26.7,4,61.4,1.8,0.5,3,0.7,0.2,1.7
2019-03-03,47.2,10.9,126.4,58.8,16.4,135.3,31.2,6.9,72.3,1.7,1.2,2.7,0.8,0.3,1.7
2019-03-02,30.4,3,68.3,45.9,12.1,84.5,28,6.1,75.6,2.3,0.4,3.8,0.6,0.3,1.9
2019-02-27,69,22.8,92.1,65.7,36,82.7,38,11.3,66.1,4.9,4.2,5.7,1.3,0.2,2
2019-02-26,9.3,0.1,36,13.6,0.2,50.1,27.5,3.6,71,3.2,2.1,4.4,0.5,0.2,1.8
2019-02-25,9.4,1,28.2,13.7,1.7,51.5,10.1,2.7,19.2,2.5,1.4,3.4,0.2,0.2,0.5
2019-02-24,21.2,4,64,27,12.1,64.8,3.4,2.3,4.7,2.7,1.5,3.7,0.2,0.2,0.3
2019-02-23,51.2,8.5,199.9,64.9,13,199.9,5.4,2.8,8.4,3.2,0.9,4.2,0.2,0.2,0.3
2019-02-22,79.3,46.6,121.6,104.2,46.7,199.9,40.7,8.1,72,3.2,2,4.5,1,0.3,2.4
2019-02-21,73.9,43.2,130,103.6,41.3,199.9,42.5,21,71.5,2.2,1.2,2.7,1,0.5,1.8
2019-02-20,61.5,21.6,105,97.2,29.2,154.7,40.9,10.3,77.9,1.7,0.4,3.4,1,0.3,2.8
2019-02-19,56.8,15.9,109.2,85.6,44.7,187.2,38,4.9,77.4,0.5,0.1,1.7,0.9,0.2,1.9
2019-02-18,50.2,21.2,92.8,73.9,23.2,181.9,41.1,10.5,79.1,2.7,0.1,4.2,0.9,0.4,1.7
2019-02-17,41.1,14.8,86.2,51.5,6.8,90.5,34.7,7.3,73.8,2.3,1.1,3.3,0.9,0.3,1.8
2019-02-16,13.5,0.6,36.3,21.1,2.9,44.2,15.2,1.7,62.8,1.8,0.8,2.5,0.4,0.2,1.2
2019-02-15,24,2.7,76.8,36.4,8.5,78.9,19.7,2.6,57,2.3,1.6,3,0.5,0.2,1.9
2019-02-14,12.1,0.1,55.7,20.7,4.6,62.7,19,1.6,72,1.1,0.4,2.2,0.4,0.2,1.9
2019-02-13,"-","-","-","-","-","-",6.7,0.7,17.2,0.4,0.1,1,0.2,0.1,0.6
2019-02-10,"-","-","-","-","-","-",38.7,27.6,54.8,2.6,2,3,1.3,0.8,2
2019-02-09,"-","-","-","-","-","-",42.2,9.8,75.4,2.8,0.4,3.6,1.4,0.4,2.8
2019-02-08,"-","-","-","-","-","-",47.9,29.6,80,2.7,1.7,3.9,1.2,0.4,2.9
2019-02-07,"-","-","-","-","-","-",25.3,3.1,82.8,1.6,0.8,2.7,0.5,0.2,2.1
2019-02-06,8.6,8.6,8.6,31.5,31.5,31.5,12,2.6,29.4,2.2,1.4,3,0.4,0.3,0.5
2019-02-05,8.6,8.6,8.6,31.5,31.5,31.5,12.6,2.6,36,1.6,0.5,2.7,0.4,0.3,0.5
