#Data for Milano Senato, Lombardia from 2019/01/01 to 2020/04/03. [generated on 2020-04-03 05:44]
#Station is located at latitude 45.470501, longitude 9.19746075
#Values are unconverted and expressed in milligrams per cubic meter.
#Values are based on daily average
#Attribution: Agenzia Regionale per la Protezione dell'Ambiente della Lombardia)  https://ita.arpalombardia.it/ITA/
date,pm25,pm25_min,pm25_max,pm10,pm10_min,pm10_max,no2,no2_min,no2_max,co,co_min,co_max
2019-03-19,"-","-","-","-","-","-",55,55,55,0.6,0.6,0.6
2019-03-18,7,7,7,15,15,15,73,73,73,1.7,1.7,1.7
2019-03-17,14,14,14,35,35,35,50,50,50,1.8,1.8,1.8
2019-03-16,7,7,7,23,23,23,45,45,45,1.8,1.8,1.8
2019-03-15,8,8,8,22,22,22,68,68,68,1.9,1.9,1.9
2019-03-14,18,18,18,33,33,33,81,81,81,1.9,1.9,1.9
2019-03-13,11,11,11,26,26,26,84,84,84,1.8,1.8,1.8
2019-03-12,8,8,8,17,17,17,75,75,75,1.6,1.6,1.6
2019-03-11,8,8,8,15,15,15,85,85,85,1.7,1.7,1.7
2019-03-10,12,12,12,28,28,28,56,56,56,1.7,1.7,1.7
2019-03-09,10,10,10,28,28,28,70,70,70,1.6,1.6,1.6
2019-03-08,22,22,22,39,39,39,67,67,67,2,2,2
2019-03-07,29,29,29,51,51,51,74,74,74,1.9,1.9,1.9
2019-03-06,31,31,31,52,52,52,76,76,76,1.9,1.9,1.9
2019-03-05,19,19,19,35,35,35,87,87,87,1.9,1.9,1.9
2019-03-04,24,24,24,42,42,42,100,100,100,2,2,2
2019-03-03,29,29,29,46,46,46,78,78,78,1.9,1.9,1.9
2019-03-02,34,34,34,53,53,53,89,89,89,1.8,1.8,1.8
2019-03-01,38,38,38,59,59,59,89,89,89,1.7,1.7,1.7
2019-02-28,42,42,42,64,64,64,125,125,125,2.7,2.7,2.7
2019-02-27,44,44,44,79,79,79,116,116,116,2.7,2.7,2.7
2019-02-26,39,39,39,72,72,72,110,110,110,2.4,2.4,2.4
2019-02-25,48,48,48,75,75,75,114,114,114,2.2,2.2,2.2
2019-02-24,21,21,21,33,33,33,59,59,59,1.3,1.3,1.3
2019-02-23,33,33,33,51,51,51,85,85,85,1.9,1.9,1.9
2019-02-22,63,63,63,92,92,92,102,102,102,1.9,1.9,1.9
2019-02-21,69,69,69,94,94,94,95,95,95,1.8,1.8,1.8
2019-02-20,53,53,53,72,72,72,72,72,72,1.7,1.7,1.7
2019-02-19,21,21,21,34,34,34,67,67,67,1.4,1.4,1.4
2019-02-18,41,41,41,60,60,60,81,81,81,1.8,1.8,1.8
2019-02-17,71,71,71,96,96,96,97,97,97,2.2,2.2,2.2
2019-02-16,74,74,74,96,96,96,86,86,86,1.6,1.6,1.6
2019-02-15,62,62,62,87,87,87,102,102,102,2,2,2
2019-02-14,45,45,45,69,69,69,124,124,124,1.9,1.9,1.9
2019-02-13,14,14,14,35,35,35,76,76,76,1.3,1.3,1.3
2019-02-12,12,12,12,20,20,20,80,80,80,1.3,1.3,1.3
2019-02-11,21,21,21,28,28,28,74,74,74,1.3,1.3,1.3
2019-02-10,62,62,62,74,74,74,80,80,80,1.6,1.6,1.6
2019-02-09,53,53,53,72,72,72,106,106,106,2.1,2.1,2.1
2019-02-08,59,59,59,95,95,95,160,160,160,2.9,2.9,2.9
2019-02-07,57,57,57,83,83,83,131,131,131,2.2,2.2,2.2
2019-02-06,44,44,44,70,70,70,119,119,119,2.1,2.1,2.1
2019-02-05,36,36,36,54,54,54,107,107,107,1.6,1.6,1.6
2019-02-04,30,30,30,38,38,38,104,104,104,1.5,1.5,1.5
2019-02-03,29,29,29,33,33,33,63,63,63,1.4,1.4,1.4
2019-02-02,32,32,32,39,39,39,64,64,64,1.4,1.4,1.4
2019-02-01,26,26,26,31,31,31,81,81,81,1.4,1.4,1.4
2019-01-31,41,41,41,51,51,51,67,67,67,1.2,1.2,1.2
2019-01-30,25,25,25,31,31,31,62,62,62,1,1,1
2019-01-29,44,44,44,58,58,58,94,94,94,1.3,1.3,1.3
2019-01-28,43,43,43,54,54,54,71,71,71,1,1,1
2019-01-27,64,64,64,75,75,75,63,63,63,1,1,1
2019-01-26,70,70,70,86,86,86,112,112,112,1.6,1.6,1.6
2019-01-25,50,50,50,66,66,66,97,97,97,1.7,1.7,1.7
2019-01-24,64,64,64,71,71,71,86,86,86,1.5,1.5,1.5
2019-01-23,43,43,43,55,55,55,87,87,87,1.8,1.8,1.8
2019-01-22,62,62,62,78,78,78,94,94,94,1.6,1.6,1.6
2019-01-21,39,39,39,78,78,78,88,88,88,1.4,1.4,1.4
2019-01-20,42,42,42,51,51,51,72,72,72,1,1,1
2019-01-19,18,18,18,22,22,22,60,60,60,0.7,0.7,0.7
2019-01-18,37,37,37,49,49,49,64,64,64,1,1,1
2019-01-17,41,41,41,54,54,54,65,65,65,1,1,1
2019-01-16,34,34,34,60,60,60,148,148,148,1.7,1.7,1.7
2019-01-15,17,17,17,34,34,34,94,94,94,1.3,1.3,1.3
2019-01-14,14,14,14,23,23,23,82,82,82,2.8,2.8,2.8
2019-01-13,60,60,60,79,79,79,98,98,98,2.9,2.9,2.9
2019-01-12,44,44,44,62,62,62,118,118,118,2.5,2.5,2.5
2019-01-11,24,24,24,40,40,40,108,108,108,2.3,2.3,2.3
2019-01-10,14,14,14,26,26,26,74,74,74,1.9,1.9,1.9
2019-01-09,24,24,24,33,33,33,89,89,89,2.2,2.2,2.2
2019-01-08,84,84,84,109,109,109,91,91,91,2.7,2.7,2.7
2019-01-07,77,77,77,96,96,96,85,85,85,2.7,2.7,2.7
2019-01-06,56,56,56,75,75,75,120,120,120,2.5,2.5,2.5
2019-01-05,55,55,55,73,73,73,108,108,108,2.3,2.3,2.3
2019-01-04,35,35,35,51,51,51,105,105,105,2,2,2
2019-01-03,12,12,12,23,23,23,81,81,81,1.7,1.7,1.7
2019-01-02,17,17,17,24,24,24,63,63,63,1.8,1.8,1.8
2019-01-01,65,65,65,95,95,95,68,68,68,2,2,2
