#Data for Brescia Broletto, Lombardia from 2019/01/01 to 2020/04/03. [generated on 2020-04-03 05:44]
#Station is located at latitude 45.54006456, longitude 10.22281989
#Values are unconverted and expressed in milligrams per cubic meter.
#Values are based on daily average
#Attribution: Agenzia Regionale per la Protezione dell'Ambiente della Lombardia)  https://ita.arpalombardia.it/ITA/
date,pm25,pm25_min,pm25_max,pm10,pm10_min,pm10_max,no2,no2_min,no2_max,co,co_min,co_max
2019-01-24,41,41,41,52,52,52,73,73,73,0.7,0.7,0.7
2019-01-23,31,31,31,41,41,41,62,62,62,0.8,0.8,0.8
2019-01-22,25,25,25,33,33,33,85,85,85,0.8,0.8,0.8
2019-01-21,35,35,35,46,46,46,66,66,66,0.7,0.7,0.7
2019-01-20,30,30,30,37,37,37,57,57,57,0.6,0.6,0.6
2019-01-19,17,17,17,22,22,22,56,56,56,0.5,0.5,0.5
2019-01-18,41,41,41,48,48,48,68,68,68,0.9,0.9,0.9
2019-01-17,47,47,47,60,60,60,74,74,74,0.9,0.9,0.9
2019-01-16,26,26,26,43,43,43,90,90,90,0.8,0.8,0.8
2019-01-15,14,14,14,23,23,23,80,80,80,0.7,0.7,0.7
2019-01-14,32,32,32,44,44,44,77,77,77,0.5,0.5,0.5
2019-01-13,46,46,46,60,60,60,82,82,82,0.1,0.1,0.1
2019-01-12,46,46,46,52,52,52,73,73,73,0.1,0.1,0.1
2019-01-11,14,14,14,22,22,22,73,73,73,0.6,0.6,0.6
2019-01-10,12,12,12,19,19,19,67,67,67,0.6,0.6,0.6
2019-01-09,39,39,39,47,47,47,92,92,92,0.9,0.9,0.9
2019-01-08,60,60,60,73,73,73,74,74,74,1,1,1
2019-01-07,33,33,33,43,43,43,76,76,76,0.7,0.7,0.7
2019-01-06,24,24,24,36,36,36,77,77,77,1,1,1
2019-01-05,29,29,29,40,40,40,73,73,73,0.9,0.9,0.9
2019-01-04,19,19,19,28,28,28,69,69,69,0.7,0.7,0.7
2019-01-03,11,11,11,19,19,19,61,61,61,0.7,0.7,0.7
2019-01-02,34,34,34,39,39,39,54,54,54,0.8,0.8,0.8
2019-01-01,51,51,51,58,58,58,52,52,52,0.9,0.9,0.9
