#Data for Treviglio , Lombardia from 2019/01/01 to 2020/04/03. [generated on 2020-04-03 05:44]
#Station is located at latitude 45.51933533, longitude 9.59201917
#Values are unconverted and expressed in milligrams per cubic meter.
#Values are based on daily average
#Attribution: Agenzia Regionale per la Protezione dell'Ambiente della Lombardia)  https://ita.arpalombardia.it/ITA/
date,pm25,pm25_min,pm25_max,pm10,pm10_min,pm10_max,no2,no2_min,no2_max,so2,so2_min,so2_max,co,co_min,co_max
2019-02-17,52,52,52,89,89,89,146,146,146,6,6,6,2.1,2.1,2.1
2019-02-16,62,62,62,96,96,96,151,151,151,8,8,8,2,2,2
2019-02-15,49,49,49,75,75,75,117,117,117,8,8,8,1.3,1.3,1.3
2019-02-14,51,51,51,63,63,63,134,134,134,9,9,9,1.3,1.3,1.3
2019-02-13,19,19,19,43,43,43,138,138,138,5,5,5,1.2,1.2,1.2
2019-02-12,18,18,18,26,26,26,110,110,110,7,7,7,0.9,0.9,0.9
2019-02-11,13,13,13,11,11,11,79,79,79,2,2,2,0.7,0.7,0.7
2019-02-10,48,48,48,62,62,62,85,85,85,3,3,3,1.2,1.2,1.2
2019-02-09,42,42,42,71,71,71,113,113,113,9,9,9,2.1,2.1,2.1
2019-02-08,49,49,49,85,85,85,98,98,98,10,10,10,2,2,2
2019-02-07,41,41,41,72,72,72,121,121,121,5,5,5,1.4,1.4,1.4
2019-02-06,38,38,38,64,64,64,145,145,145,5,5,5,1.4,1.4,1.4
2019-02-05,28,28,28,46,46,46,97,97,97,5,5,5,1.1,1.1,1.1
2019-02-04,24,24,24,39,39,39,92,92,92,3,3,3,1.1,1.1,1.1
2019-02-03,23,23,23,36,36,36,76,76,76,3,3,3,1,1,1
2019-02-02,23,23,23,38,38,38,82,82,82,3,3,3,1.2,1.2,1.2
2019-02-01,26,26,26,42,42,42,95,95,95,4,4,4,1.1,1.1,1.1
2019-01-31,27,27,27,39,39,39,61,61,61,2,2,2,0.8,0.8,0.8
2019-01-30,21,21,21,34,34,34,77,77,77,3,3,3,0.8,0.8,0.8
2019-01-29,31,31,31,49,49,49,91,91,91,5,5,5,0.9,0.9,0.9
2019-01-28,43,43,43,61,61,61,73,73,73,3,3,3,0.9,0.9,0.9
2019-01-27,52,52,52,75,75,75,71,71,71,3,3,3,1,1,1
2019-01-26,43,43,43,68,68,68,94,94,94,6,6,6,1.1,1.1,1.1
2019-01-25,39,39,39,63,63,63,105,105,105,4,4,4,1,1,1
2019-01-24,39,39,39,59,59,59,98,98,98,4,4,4,0.9,0.9,0.9
2019-01-23,36,36,36,55,55,55,72,72,72,3,3,3,1.2,1.2,1.2
2019-01-22,41,41,41,65,65,65,90,90,90,4,4,4,1.1,1.1,1.1
2019-01-21,41,41,41,66,66,66,91,91,91,4,4,4,0.9,0.9,0.9
2019-01-20,33,33,33,50,50,50,87,87,87,3,3,3,0.7,0.7,0.7
2019-01-19,14,14,14,24,24,24,76,76,76,2,2,2,0.6,0.6,0.6
2019-01-18,31,31,31,46,46,46,62,62,62,2,2,2,0.5,0.5,0.5
2019-01-17,30,30,30,44,44,44,65,65,65,2,2,2,0.7,0.7,0.7
2019-01-16,29,29,29,53,53,53,104,104,104,7,7,7,0.8,0.8,0.8
2019-01-15,19,19,19,33,33,33,101,101,101,5,5,5,0.9,0.9,0.9
2019-01-14,14,14,14,24,24,24,65,65,65,5,5,5,0.9,0.9,0.9
2019-01-13,48,48,48,73,73,73,95,95,95,4,4,4,1,1,1
2019-01-12,35,35,35,59,59,59,103,103,103,18,18,18,1.5,1.5,1.5
2019-01-11,27,27,27,41,41,41,150,150,150,7,7,7,1.5,1.5,1.5
2019-01-10,21,21,21,32,32,32,95,95,95,5,5,5,0.5,0.5,0.5
2019-01-09,27,27,27,38,38,38,79,79,79,3,3,3,0.5,0.5,0.5
2019-01-08,63,63,63,92,92,92,85,85,85,3,3,3,1.5,1.5,1.5
2019-01-07,56,56,56,83,83,83,147,147,147,7,7,7,1.6,1.6,1.6
2019-01-06,55,55,55,79,79,79,99,99,99,3,3,3,1,1,1
2019-01-05,42,42,42,64,64,64,117,117,117,4,4,4,1,1,1
2019-01-04,30,30,30,49,49,49,110,110,110,4,4,4,0.9,0.9,0.9
2019-01-03,19,19,19,30,30,30,114,114,114,4,4,4,0.6,0.6,0.6
2019-01-02,17,17,17,41,41,41,50,50,50,2,2,2,0.2,0.2,0.2
2019-01-01,63,63,63,86,86,86,65,65,65,2,2,2,0.5,0.5,0.5
